,reference,book,token,sentence,entity_id,woman_word,flair_ner,topostext,wikidata
1689,23,23,παντοδαποῖςπαντοδαποῖς,0,-,-,-,-,-
1690,23,23,Stephanus:,0,-,-,-,-,-
1691,23,23,παντοδαπῆς,0,-,-,-,-,-
1692,23,23,codd.,0,-,-,-,-,-
1693,23,23,πολιτείαν,0,-,-,-,-,-
1694,23,23,τε,0,-,-,-,-,-
1695,23,23,διδόνταςπολιτείαν,0,-,-,-,-,-
1696,23,23,τε,0,-,-,-,-,-
1697,23,23,διδόντας,0,-,-,-,-,-
1698,23,23,Reiske:,0,-,-,-,-,-
1699,23,23,πολιτείας,0,-,-,-,-,-
1700,23,23,διδόντας,0,-,-,-,-,-
1701,23,23,τεcodd.,0,-,-,-,-,-
1702,23,23,καὶ,0,-,-,-,-,-
1703,23,23,εἰς,0,-,-,-,-,-
1704,23,23,χρήματα,0,-,-,-,-,-
1705,23,23,μεγάλας,0,-,-,-,-,-
1706,23,23,"δωρείας,",0,-,-,-,-,-
1707,23,23,οἳ,0,-,-,-,-,-
1708,23,23,ἂν,0,-,-,-,-,-
1709,23,23,ὑμᾶς,0,-,-,-,-,-
1710,23,23,φαίνωνται,0,-,-,-,-,-
1711,23,23,ποιοῦντές,0,-,-,-,-,-
1712,23,23,τι,0,-,-,-,-,-
1713,23,23,ἀγαθόν.,0,-,-,-,-,-
1714,23,23,καὶ,0,-,-,-,-,-
1715,23,23,ταῦτα,0,-,-,-,-,-
1716,23,23,μέντοι,0,-,-,-,-,-
1717,23,23,ὀρθῶς,0,-,-,-,-,-
1718,23,23,ὑμεῖς,0,-,-,-,-,-
1719,23,23,φρονοῦντες,0,-,-,-,-,-
1720,23,23,δίδοτε·,0,-,-,-,-,-
1721,23,23,οὕτω,0,-,-,-,-,-
1722,23,23,γὰρ,0,-,-,-,-,-
1723,23,23,ἂν,0,-,-,-,-,-
1724,23,23,ὑπὸ,0,-,-,-,-,-
1725,23,23,πλείστων,0,-,-,-,-,-
1726,23,23,ἀνθρώπων,0,-,-,-,-,-
1727,23,23,εὖ,0,-,-,-,-,-
1728,23,23,πάσχοιτε.,0,-,-,-,-,-
1729,23,23,ἐγὼ,0,-,-,-,-,-
1730,23,23,τοίνυν,0,-,-,-,-,-
1731,23,23,τοσοῦτον,0,-,-,-,-,-
1732,23,23,ὑμῶν,0,-,-,-,-,-
1733,23,23,μόνον,0,-,-,-,-,-
1734,23,23,δέομαι·,0,-,-,-,-,-
1735,23,23,τὸ,0,-,-,-,-,-
1736,23,23,ψήφισμα,0,-,-,-,-,-
1737,23,23,ὃ,0,-,-,-,-,-
1738,23,23,Μενίππου,0,24,-,B-PER,/people/621,https://www.wikidata.org/wiki/Q452077
1739,23,23,εἰπόντος,0,-,-,-,-,-
1740,23,23,"ἐψηφίσασθε,",0,-,-,-,-,-
1741,23,23,εἶναί,0,-,-,-,-,-
1742,23,23,μοι,0,-,-,-,-,-
1743,23,23,"ἄδειαν,",0,-,-,-,-,-
1744,23,23,πάλιν,0,-,-,-,-,-
1745,23,23,ἀπόδοτε.,0,-,-,-,-,-
1746,23,23,ἀναγνώσεται,0,-,-,-,-,-
1747,23,23,δὲ,0,-,-,-,-,-
1748,23,23,ὑμῖν,0,-,-,-,-,-
1749,23,23,αὐτό·,0,-,-,-,-,-
1750,23,23,ἔτι,0,-,-,-,-,-
1751,23,23,γὰρ,0,-,-,-,-,-
1752,23,23,καὶ,0,-,-,-,-,-
1753,23,23,νῦν,0,-,-,-,-,-
1754,23,23,ἐγγέγραπται,0,-,-,-,-,-
1755,23,23,ἐν,0,-,-,-,-,-
1756,23,23,τῷ,0,-,-,-,-,-
1757,23,23,βουλευτηρίῳ.,0,25,-,B-ORG,https://topostext.org/place/380237BBol,https://www.wikidata.org/wiki/Q38278350
1758,24,24,Ψήφισματουτὶ,0,-,-,-,-,-
1759,24,24,τὸ,0,-,-,-,-,-
1760,24,24,ψήφισμα,0,-,-,-,-,-
1761,24,24,ὃ,0,-,-,-,-,-
1762,24,24,ἠκούσατε,0,-,-,-,-,-
1763,24,24,ψηφισάμενοί,0,-,-,-,-,-
1764,24,24,"μοι,",0,-,-,-,-,-
1765,24,24,ὦ,0,-,-,-,-,-
1766,24,24,"Ἀθηναῖοι,",0,-,-,-,-,-
1767,24,24,ὕστερον,0,-,-,-,-,-
1768,24,24,ἀφείλεσθε,0,-,-,-,-,-
1769,24,24,χάριν,0,-,-,-,-,-
1770,24,24,ἑτέρῳ,0,-,-,-,-,-
1771,24,24,φέροντες.,0,-,-,-,-,-
1772,24,24,πείθεσθε,0,-,-,-,-,-
1773,24,24,οὖν,0,-,-,-,-,-
1774,24,24,"μοι,",0,-,-,-,-,-
1775,24,24,καὶ,0,-,-,-,-,-
1776,24,24,ἤδη,0,-,-,-,-,-
1777,24,24,παύσασθε,0,-,-,-,-,-
1778,24,24,εἴ,0,-,-,-,-,-
1779,24,24,τῳ,0,-,-,-,-,-
1780,24,24,ὑμῶν,0,-,-,-,-,-
1781,24,24,διάβολόν,0,-,-,-,-,-
1782,24,24,τι,0,-,-,-,-,-
1783,24,24,ἐν,0,-,-,-,-,-
1784,24,24,τῇ,0,-,-,-,-,-
1785,24,24,γνώμῃ,0,-,-,-,-,-
1786,24,24,περὶ,0,-,-,-,-,-
1787,24,24,ἐμοῦ,0,-,-,-,-,-
1788,24,24,παρέστηκεν.,0,-,-,-,-,-
1789,24,24,εἰ,0,-,-,-,-,-
1790,24,24,γὰρ,0,-,-,-,-,-
1791,24,24,ὅσα,0,-,-,-,-,-
1792,24,24,οἱ,0,-,-,-,-,-
1793,24,24,ἄνθρωποι,0,-,-,-,-,-
1794,24,24,γνώμῃ,0,-,-,-,-,-
1795,24,24,"ἁμαρτάνουσι,",0,-,-,-,-,-
1796,24,24,τὸ,0,-,-,-,-,-
1797,24,24,σῶμα,0,-,-,-,-,-
1798,24,24,αὐτῶν,0,-,-,-,-,-
1799,24,24,μὴ,0,-,-,-,-,-
1800,24,24,αἴτιόν,0,-,-,-,-,-
1801,24,24,"ἐστιν,",0,-,-,-,-,-
1802,24,24,ἐμοῦἐμοῦ,0,-,-,-,-,-
1803,24,24,Reiske:,0,-,-,-,-,-
1804,24,24,ὁμοῦ,0,-,-,-,-,-
1805,24,24,codd.,0,-,-,-,-,-
1806,24,24,τὸ,0,-,-,-,-,-
1807,24,24,μὲν,0,-,-,-,-,-
1808,24,24,σῶμα,0,-,-,-,-,-
1809,24,24,τυγχάνει,0,-,-,-,-,-
1810,24,24,ταὐτὸν,0,-,-,-,-,-
1811,24,24,ἔτι,0,-,-,-,-,-
1812,24,24,"ὄν,ταὐτὸν",0,-,-,-,-,-
1813,24,24,ἔτι,0,-,-,-,-,-
1814,24,24,ὄν,0,-,-,-,-,-
1815,24,24,Bekker:,0,-,-,-,-,-
1816,24,24,τοῦτʼ,0,-,-,-,-,-
1817,24,24,ἀναίτιον,0,-,-,-,-,-
1818,24,24,codd.,0,-,-,-,-,-
1819,24,24,ὅπερ,0,-,-,-,-,-
1820,24,24,τῆς,0,-,-,-,-,-
1821,24,24,αἰτίας,0,-,-,-,-,-
1822,24,24,"ἀπήλλακται,",0,-,-,-,-,-
1823,24,24,ἡ,0,-,-,-,-,-
1824,24,24,δὲ,0,-,-,-,-,-
1825,24,24,γνώμη,0,-,-,-,-,-
1826,24,24,ἀντὶ,0,-,-,-,-,-
1827,24,24,τῆς,0,-,-,-,-,-
1828,24,24,προτέρας,0,-,-,-,-,-
1829,24,24,ἑτέρα,0,-,-,-,-,-
1830,24,24,νυνὶ,0,-,-,-,-,-
1831,24,24,παρέστηκεν.,0,-,-,-,-,-
1832,24,24,οὐδὲν,0,-,-,-,-,-
1833,24,24,οὖν,0,-,-,-,-,-
1834,24,24,ἔτι,0,-,-,-,-,-
1835,24,24,ὑπολείπεται,0,-,-,-,-,-
1836,24,24,ὅτῳ,0,-,-,-,-,-
1837,24,24,ἄν,0,-,-,-,-,-
1838,24,24,μοι,0,-,-,-,-,-
1839,24,24,δικαίως,0,-,-,-,-,-
1840,24,24,διαβεβλῇσθε.διαβεβλῇσθε,0,-,-,-,-,-
1841,24,24,Bekker:,0,-,-,-,-,-
1842,24,24,διαβεβλῆσθαι,0,-,-,-,-,-
1843,24,24,codd.,0,-,-,-,-,-
1844,25,25,ὥσπερ,0,-,-,-,-,-
1845,25,25,δὲ,0,-,-,-,-,-
1846,25,25,τῆς,0,-,-,-,-,-
1847,25,25,τότε,0,-,-,-,-,-
1848,25,25,ἁμαρτίας,0,-,-,-,-,-
1849,25,25,τὰ,0,-,-,-,-,-
1850,25,25,ἀπὸ,0,-,-,-,-,-
1851,25,25,τῶν,0,-,-,-,-,-
1852,25,25,ἔργων,0,-,-,-,-,-
1853,25,25,σημεῖα,0,-,-,-,-,-
1854,25,25,ἔφατε,0,-,-,-,-,-
1855,25,25,χρῆναι,0,-,-,-,-,-
1856,25,25,πιστότατα,0,-,-,-,-,-
1857,25,25,ποιούμενοι,0,-,-,-,-,-
1858,25,25,κακόν,0,-,-,-,-,-
1859,25,25,με,0,-,-,-,-,-
1860,25,25,ἄνδρα,0,-,-,-,-,-
1861,25,25,"ἡγεῖσθαι,",0,-,-,-,-,-
1862,25,25,οὕτω,0,-,-,-,-,-
1863,25,25,καὶ,0,-,-,-,-,-
1864,25,25,ἐπὶ,0,-,-,-,-,-
1865,25,25,τῇ,0,-,-,-,-,-
1866,25,25,νῦν,0,-,-,-,-,-
1867,25,25,εὐνοίᾳ,0,-,-,-,-,-
1868,25,25,μὴ,0,-,-,-,-,-
1869,25,25,ζητεῖτε,0,-,-,-,-,-
1870,25,25,ἑτέραν,0,-,-,-,-,-
1871,25,25,βάσανον,0,-,-,-,-,-
1872,25,25,ἢ,0,-,-,-,-,-
1873,25,25,τὰ,0,-,-,-,-,-
1874,25,25,ἀπὸ,0,-,-,-,-,-
1875,25,25,τῶν,0,-,-,-,-,-
1876,25,25,νυνὶ,0,-,-,-,-,-
1877,25,25,ἔργων,0,-,-,-,-,-
1878,25,25,σημεῖα,0,-,-,-,-,-
1879,25,25,ὑμῖν,0,-,-,-,-,-
1880,25,25,γιγνόμενα.,0,-,-,-,-,-
1881,26,26,πολὺ,0,-,-,-,-,-
1882,26,26,δέ,0,-,-,-,-,-
1883,26,26,μοι,0,-,-,-,-,-
1884,26,26,προσήκει,0,-,-,-,-,-
1885,26,26,ταῦτα,0,-,-,-,-,-
1886,26,26,μᾶλλον,0,-,-,-,-,-
1887,26,26,ἐκείνων,0,-,-,-,-,-
1888,26,26,καὶ,0,-,-,-,-,-
1889,26,26,τῷ,0,-,-,-,-,-
1890,26,26,γένει,0,-,-,-,-,-
1891,26,26,συνηθέστερά,0,-,-,-,-,-
1892,26,26,ἐστι.,0,-,-,-,-,-
1893,26,26,τάδε,0,-,-,-,-,-
1894,26,26,γὰρ,0,-,-,-,-,-
1895,26,26,οὐ,0,-,-,-,-,-
1896,26,26,ψευσαμένῳ,0,-,-,-,-,-
1897,26,26,μοι,0,-,-,-,-,-
1898,26,26,λαθεῖν,0,-,-,-,-,-
1899,26,26,οἷόν,0,-,-,-,-,-
1900,26,26,τʼ,0,-,-,-,-,-
1901,26,26,ἐστι,0,-,-,-,-,-
1902,26,26,τούς,0,-,-,-,-,-
1903,26,26,γε,0,-,-,-,-,-
1904,26,26,πρεσβυτέρους,0,-,-,-,-,-
1905,26,26,"ὑμῶν,",0,-,-,-,-,-
1906,26,26,ὅτι,0,-,-,-,-,-
1907,26,26,ὁ,0,-,-,-,-,-
1908,26,26,τοῦ,0,-,-,-,-,-
1909,26,26,ἐμοῦ,0,-,-,-,-,-
1910,26,26,πατρὸς,0,-,-,-,-,-
1911,26,26,πάπποςπάππος,0,-,-,-,-,-
1912,26,26,"Valckenaer,",0,26,-,B-PER,/people/2238,https://www.wikidata.org/wiki/
1913,26,26,coll.,0,-,-,-,-,-
1914,26,26,Myst.,0,-,-,-,-,-
1915,26,26,106:,0,-,-,-,-,-
1916,26,26,πρόπαππος,0,-,-,-,-,-
1917,26,26,codd.,0,-,-,-,-,-
1918,26,26,Λεωγόρας,0,26,-,I-PER,/people/2238,https://www.wikidata.org/wiki/
1919,26,26,στασιάσας,0,-,-,-,-,-
1920,26,26,πρὸς,0,-,-,-,-,-
1921,26,26,τοὺς,0,-,-,-,-,-
1922,26,26,τυράννους,0,-,-,-,-,-
1923,26,26,ὑπὲρ,0,-,-,-,-,-
1924,26,26,τοῦ,0,-,-,-,-,-
1925,26,26,"δήμου,",0,-,-,-,-,-
1926,26,26,ἐξὸν,0,-,-,-,-,-
1927,26,26,αὐτῷ,0,-,-,-,-,-
1928,26,26,διαλλαχθέντι,0,-,-,-,-,-
1929,26,26,τῆς,0,-,-,-,-,-
1930,26,26,ἔχθρας,0,-,-,-,-,-
1931,26,26,καὶ,0,-,-,-,-,-
1932,26,26,γενομένῳ,0,-,-,-,-,-
1933,26,26,κηδεστῇ,0,-,-,-,-,-
1934,26,26,ἄρξαι,0,-,-,-,-,-
1935,26,26,μετʼ,0,-,-,-,-,-
1936,26,26,ἐκείνων,0,-,-,-,-,-
1937,26,26,τῶν,0,-,-,-,-,-
1938,26,26,ἀνδρῶν,0,-,-,-,-,-
1939,26,26,τῆς,0,-,-,-,-,-
1940,26,26,"πόλεως,",0,-,-,-,-,-
1941,26,26,εἵλετο,0,-,-,-,-,-
1942,26,26,μᾶλλον,0,-,-,-,-,-
1943,26,26,ἐκπεσεῖν,0,-,-,-,-,-
1944,26,26,μετὰ,0,-,-,-,-,-
1945,26,26,τοῦ,0,-,-,-,-,-
1946,26,26,δήμου,0,-,-,-,-,-
1947,26,26,καὶ,0,-,-,-,-,-
1948,26,26,φεύγων,0,-,-,-,-,-
1949,26,26,κακοπαθεῖν,0,-,-,-,-,-
1950,26,26,μᾶλλον,0,-,-,-,-,-
1951,26,26,ἢ,0,-,-,-,-,-
1952,26,26,προδότης,0,-,-,-,-,-
1953,26,26,αὐτῶν,0,-,-,-,-,-
1954,26,26,καταστῆναι.,0,-,-,-,-,-
1955,26,26,ὥστʼ,0,-,-,-,-,-
1956,26,26,ἔμοιγε,0,-,-,-,-,-
1957,26,26,καὶ,0,-,-,-,-,-
1958,26,26,διὰ,0,-,-,-,-,-
1959,26,26,τὰ,0,-,-,-,-,-
1960,26,26,τῶν,0,-,-,-,-,-
1961,26,26,προγόνων,0,-,-,-,-,-
1962,26,26,ἔργα,0,-,-,-,-,-
1963,26,26,εἰκότως,0,-,-,-,-,-
1964,26,26,ὑπάρχει,0,-,-,-,-,-
1965,26,26,δημοτικῷ,0,-,-,-,-,-
1966,26,26,"εἶναι,",0,-,-,-,-,-
1967,26,26,εἴπερ,0,-,-,-,-,-
1968,26,26,τι,0,-,-,-,-,-
1969,26,26,ἀλλὰ,0,-,-,-,-,-
1970,26,26,νῦν,0,-,-,-,-,-
1971,26,26,γεἀλλὰ,0,-,-,-,-,-
1972,26,26,νῦν,0,-,-,-,-,-
1973,26,26,γε,0,-,-,-,-,-
1974,26,26,Schneider:,0,-,-,-,-,-
1975,26,26,ἄλλο,0,-,-,-,-,-
1976,26,26,νῦν,0,-,-,-,-,-
1977,26,26,γεcodd.,0,-,-,-,-,-
1978,26,26,φρονῶν,0,-,-,-,-,-
1979,26,26,τυγχάνω.,0,-,-,-,-,-
1980,26,26,ὧν,0,-,-,-,-,-
1981,26,26,καὶ,0,-,-,-,-,-
1982,26,26,ἕνεκα,0,-,-,-,-,-
1983,26,26,εἰκὸς,0,-,-,-,-,-
1984,26,26,"ὑμᾶς,",0,-,-,-,-,-
1985,26,26,ἐὰν,0,-,-,-,-,-
1986,26,26,χρηστὸς,0,-,-,-,-,-
1987,26,26,ὢν,0,-,-,-,-,-
1988,26,26,ἀνὴρ,0,-,-,-,-,-
1989,26,26,εἰς,0,-,-,-,-,-
1990,26,26,ὑμᾶς,0,-,-,-,-,-
1991,26,26,"φαίνωμαι,",0,-,-,-,-,-
1992,26,26,προθυμότερόν,0,-,-,-,-,-
1993,26,26,μου,0,-,-,-,-,-
1994,26,26,ἀποδέχεσθαι,0,-,-,-,-,-
1995,26,26,τὰ,0,-,-,-,-,-
1996,26,26,πραττόμενα.,0,-,-,-,-,-
1997,27,27,τὸ,0,-,-,-,-,-
1998,27,27,δὲ,0,-,-,-,-,-
1999,27,27,δόντας,0,-,-,-,-,-
2000,27,27,ἐμοὶ,0,-,-,-,-,-
2001,27,27,τὴν,0,-,-,-,-,-
2002,27,27,ἄδειαν,0,-,-,-,-,-
2003,27,27,ἀφελέσθαι,0,-,-,-,-,-
2004,27,27,"ὑμᾶς,",0,-,-,-,-,-
2005,27,27,εὖ,0,-,-,-,-,-
2006,27,27,ἴστε,0,-,-,-,-,-
2007,27,27,ὅτι,0,-,-,-,-,-
2008,27,27,οὐδεπώποτε,0,-,-,-,-,-
2009,27,27,ἠγανάκτησα·,0,-,-,-,-,-
2010,27,27,ὅπου,0,-,-,-,-,-
2011,27,27,γὰρ,0,-,-,-,-,-
2012,27,27,ὑπὸ,0,-,-,-,-,-
2013,27,27,τῶν,0,-,-,-,-,-
2014,27,27,ἀνδρῶν,0,-,-,-,-,-
2015,27,27,τούτων,0,-,-,-,-,-
2016,27,27,αὐτοὶ,0,-,-,-,-,-
2017,27,27,εἰς,0,-,-,-,-,-
2018,27,27,ὑμᾶς,0,-,-,-,-,-
2019,27,27,αὐτοὺς,0,-,-,-,-,-
2020,27,27,ἐπείσθητε,0,-,-,-,-,-
2021,27,27,τὰ,0,-,-,-,-,-
2022,27,27,μέγιστα,0,-,-,-,-,-
2023,27,27,"ἐξαμαρτεῖν,",0,-,-,-,-,-
2024,27,27,ὥστε,0,-,-,-,-,-
2025,27,27,ἀντὶ,0,-,-,-,-,-
2026,27,27,τῆς,0,-,-,-,-,-
2027,27,27,ἀρχῆς,0,-,-,-,-,-
2028,27,27,δουλείαν,0,-,-,-,-,-
2029,27,27,"ἀλλάξασθαι,",0,-,-,-,-,-
2030,27,27,ἐκ,0,-,-,-,-,-
2031,27,27,δημοκρατίας,0,-,-,-,-,-
2032,27,27,δυναστείαν,0,-,-,-,-,-
2033,27,27,"καταστήσαντες,",0,-,-,-,-,-
2034,27,27,τί,0,-,-,-,-,-
2035,27,27,ἄν,0,-,-,-,-,-
2036,27,27,τις,0,-,-,-,-,-
2037,27,27,ὑμῶν,0,-,-,-,-,-
2038,27,27,θαυμάζοι,0,-,-,-,-,-
2039,27,27,καὶ,0,-,-,-,-,-
2040,27,27,εἰς,0,-,-,-,-,-
2041,27,27,ἐμὲ,0,-,-,-,-,-
2042,27,27,εἴ,0,-,-,-,-,-
2043,27,27,τι,0,-,-,-,-,-
2044,27,27,ἐπείσθητε,0,-,-,-,-,-
2045,27,27,ἐξαμαρτεῖν;,0,-,-,-,-,-
2046,28,28,βουλοίμην,0,-,-,-,-,-
2047,28,28,μέντʼ,0,-,-,-,-,-
2048,28,28,"ἄν,",0,-,-,-,-,-
2049,28,28,ὥσπερ,0,-,-,-,-,-
2050,28,28,ἐν,0,-,-,-,-,-
2051,28,28,τοῖς,0,-,-,-,-,-
2052,28,28,ὑμετέροις,0,-,-,-,-,-
2053,28,28,αὐτῶν,0,-,-,-,-,-
2054,28,28,"πράγμασιν,",0,-,-,-,-,-
2055,28,28,ἐπειδὴ,0,-,-,-,-,-
2056,28,28,ἐξουσίαν,0,-,-,-,-,-
2057,28,28,"ἐλάβετε,",0,-,-,-,-,-
2058,28,28,τὰς,0,-,-,-,-,-
2059,28,28,τῶν,0,-,-,-,-,-
2060,28,28,ἐξαπατησάντων,0,-,-,-,-,-
2061,28,28,ὑμᾶς,0,-,-,-,-,-
2062,28,28,ἀκύρους,0,-,-,-,-,-
2063,28,28,ἔθετε,0,-,-,-,-,-
2064,28,28,"βουλάς,",0,-,-,-,-,-
2065,28,28,οὕτω,0,-,-,-,-,-
2066,28,28,καὶ,0,-,-,-,-,-
2067,28,28,ἐν,0,-,-,-,-,-
2068,28,28,ᾧ,0,-,-,-,-,-
2069,28,28,περὶ,0,-,-,-,-,-
2070,28,28,ἐμοῦ,0,-,-,-,-,-
2071,28,28,ἐπείσθητε,0,-,-,-,-,-
2072,28,28,γνῶναί,0,-,-,-,-,-
2073,28,28,τι,0,-,-,-,-,-
2074,28,28,"ἀνεπιτήδειον,",0,-,-,-,-,-
2075,28,28,ἀτελῆ,0,-,-,-,-,-
2076,28,28,τὴν,0,-,-,-,-,-
2077,28,28,γνώμην,0,-,-,-,-,-
2078,28,28,αὐτῶν,0,-,-,-,-,-
2079,28,28,"ποιῆσαι,",0,-,-,-,-,-
2080,28,28,καὶ,0,-,-,-,-,-
2081,28,28,μήτε,0,-,-,-,-,-
2082,28,28,ἐν,0,-,-,-,-,-
2083,28,28,τούτῳ,0,-,-,-,-,-
2084,28,28,μήτε,0,-,-,-,-,-
2085,28,28,ἐν,0,-,-,-,-,-
2086,28,28,ἑτέρῳ,0,-,-,-,-,-
2087,28,28,τῳ,0,-,-,-,-,-
2088,28,28,τοῖς,0,-,-,-,-,-
2089,28,28,ὑμῶν,0,-,-,-,-,-
2090,28,28,αὐτῶν,0,-,-,-,-,-
2091,28,28,ἐχθίστοις,0,-,-,-,-,-
2092,28,28,ὁμόψηφοί,0,-,-,-,-,-
2093,28,28,ποτε,0,-,-,-,-,-
2094,28,28,γένησθε.,0,-,-,-,-,-
